ID,SciName,Name,Total,IdUbication,Ubication,Lat,Long,Date
OBS1395877169,Recurvirostra avosetta,Pied Avocet,15,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1364882863,Tadorna tadorna,Common Shelduck,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1377550173,Charadrius alexandrinus,Kentish Plover,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1381498085,Thalasseus sandvicensis,Sandwich Tern,22,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1317436389,Ardea cinerea,Gray Heron,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1425770879,Phoenicopterus roseus,Greater Flamingo,35,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1313712100,Himantopus himantopus,Black-winged Stilt,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1313707777,Streptopelia turtur,European Turtle-Dove,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1397561931,Thalasseus sandvicensis,Sandwich Tern,22,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1366295773,Anas platyrhynchos,Mallard,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1362876411,Ardea cinerea,Gray Heron,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1354750176,Ichthyaetus audouinii,Audouin's Gull,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1371976460,Sterna hirundo,Common Tern,14,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1423161974,Himantopus himantopus,Black-winged Stilt,3,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1436788755,Recurvirostra avosetta,Pied Avocet,15,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1437300572,Sternula albifrons,Little Tern,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1319656873,Larus michahellis,Yellow-legged Gull,20,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1316826654,Ichthyaetus audouinii,Audouin's Gull,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1429838649,Egretta garzetta,Little Egret,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1363832869,Larus michahellis,Yellow-legged Gull,20,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1399326035,Calidris ferruginea,Curlew Sandpiper,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1345897340,Tadorna tadorna,Common Shelduck,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1363546847,Tringa totanus,Common Redshank,1,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1347511789,Anas platyrhynchos,Mallard,6,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1410341484,Phoenicopterus roseus,Greater Flamingo,35,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1392570918,Egretta garzetta,Little Egret,2,L4548723,Salinas de Marchamalo,376.359.578,-0.7192612,14/05/2021
OBS1408888192,Turdus merula,Eurasian Blackbird,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1376386281,Charadrius alexandrinus,Kentish Plover,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1406753161,Turdus merula,Eurasian Blackbird,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1441032680,Curruca melanocephala,Sardinian Warbler,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1396989928,Phoenicopterus roseus,Greater Flamingo,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1378886458,Himantopus himantopus,Black-winged Stilt,11,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1398369869,Cecropis daurica,Red-rumped Swallow,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1320666544,Galerida cristata,Crested Lark,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1356089840,Himantopus himantopus,Black-winged Stilt,11,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1309496102,Linaria cannabina,Eurasian Linnet,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1423229595,Curruca melanocephala,Sardinian Warbler,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1350074318,Ardea cinerea,Gray Heron,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1429784865,Charadrius hiaticula,Common Ringed Plover,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1325242804,Falco tinnunculus,Eurasian Kestrel,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1338866126,Recurvirostra avosetta,Pied Avocet,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1401236290,Tadorna tadorna,Common Shelduck,10,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1307826656,Larus michahellis,Yellow-legged Gull,80,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1389221638,Hirundo rustica,Barn Swallow,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1310400665,Galerida cristata,Crested Lark,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1354565844,Sternula albifrons,Little Tern,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1334622085,Cisticola juncidis,Zitting Cisticola,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1343214897,Linaria cannabina,Eurasian Linnet,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1410380767,Falco tinnunculus,Eurasian Kestrel,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1378881232,Recurvirostra avosetta,Pied Avocet,4,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1384620887,Charadrius hiaticula,Common Ringed Plover,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1408840468,Carduelis carduelis,European Goldfinch,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1395878622,Cisticola juncidis,Zitting Cisticola,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1404751625,Hirundo rustica,Barn Swallow,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1416637999,Larus michahellis,Yellow-legged Gull,80,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1309508291,Carduelis carduelis,European Goldfinch,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1351104782,Ardea cinerea,Gray Heron,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1361737873,Charadrius alexandrinus,Kentish Plover,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1448094112,Sternula albifrons,Little Tern,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1422141349,Passer domesticus,House Sparrow,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1402039887,Phoenicopterus roseus,Greater Flamingo,6,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1370274337,Tadorna tadorna,Common Shelduck,10,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1376378640,Passer domesticus,House Sparrow,5,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1338803479,Cecropis daurica,Red-rumped Swallow,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/05/2021
OBS1334906385,Arenaria interpres,Ruddy Turnstone,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1320785177,Bubulcus ibis,Cattle Egret,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1307267008,Sternula albifrons,Little Tern,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1410285456,Ardea alba,Great Egret,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1372015772,Phoenicopterus roseus,Greater Flamingo,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1408155390,Acrocephalus arundinaceus,Great Reed Warbler,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1420625605,Charadrius alexandrinus,Kentish Plover,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1389742887,Ardea cinerea,Gray Heron,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1336559108,Acrocephalus arundinaceus,Great Reed Warbler,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1365307250,Ardea cinerea,Gray Heron,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1380439436,Charadrius alexandrinus,Kentish Plover,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1318327277,Bubulcus ibis,Cattle Egret,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1402075614,Himantopus himantopus,Black-winged Stilt,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1369675570,Sternula albifrons,Little Tern,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1393987717,Thalasseus sandvicensis,Sandwich Tern,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1348455044,Phoenicopterus roseus,Greater Flamingo,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1319084460,Podiceps cristatus,Great Crested Grebe,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1402482263,Podiceps cristatus,Great Crested Grebe,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1331033657,Larus michahellis,Yellow-legged Gull,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1349545633,Himantopus himantopus,Black-winged Stilt,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1422418413,Ardea alba,Great Egret,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1313359546,Larus michahellis,Yellow-legged Gull,6,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1419131689,Arenaria interpres,Ruddy Turnstone,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1322860976,Thalasseus sandvicensis,Sandwich Tern,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,14/05/2021
OBS1324087596,Sturnus unicolor,Spotless Starling,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,20/05/2021
OBS1362019851,Charadrius hiaticula,Common Ringed Plover,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,20/05/2021
OBS1354644722,Larus michahellis,Yellow-legged Gull,3,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,20/05/2021
OBS1314612055,Passer domesticus,House Sparrow,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,20/05/2021
OBS1328690299,Charadrius alexandrinus,Kentish Plover,1,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,20/05/2021
OBS1344440210,Sterna hirundo,Common Tern,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,20/05/2021
OBS1308398855,Motacilla alba,White Wagtail,4,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,20/05/2021
OBS1400869333,Thalasseus sandvicensis,Sandwich Tern,2,L5287538,Puerto de Los Urrutias,376.776.750,-0.8266167,20/05/2021
OBS1360681145,Egretta garzetta,Little Egret,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1381793672,Falco tinnunculus,Eurasian Kestrel,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1326851358,Ardea cinerea,Gray Heron,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1400741286,Sterninae sp.,tern sp.,20,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1345404625,Columba palumbus,Common Wood-Pigeon,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1378585686,Bubulcus ibis,Cattle Egret,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1343857522,Hirundo rustica,Barn Swallow,8,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1317328720,Delichon urbicum,Common House-Martin,30,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1327516589,Anas platyrhynchos,Mallard,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1360880031,Chloris chloris,European Greenfinch,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1441249904,Upupa epops,Eurasian Hoopoe,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1341844400,Streptopelia turtur,European Turtle-Dove,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,21/05/2021
OBS1433041139,Phalacrocorax carbo,Great Cormorant,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1366311493,Thalasseus sandvicensis,Sandwich Tern,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1323747567,Streptopelia decaocto,Eurasian Collared-Dove,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1333004154,Galerida cristata,Crested Lark,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1339656448,Muscicapa striata,Spotted Flycatcher,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1403721293,Hirundo rustica,Barn Swallow,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1343921697,Larus michahellis,Yellow-legged Gull,8,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1385352089,Sturnus unicolor,Spotless Starling,5,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1321382147,Ichthyaetus audouinii,Audouin's Gull,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1413188537,Passer domesticus,House Sparrow,6,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1375797554,Turdus merula,Eurasian Blackbird,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1393538014,Apus pallidus,Pallid Swift,6,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1392050335,Cecropis daurica,Red-rumped Swallow,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1398729407,Curruca melanocephala,Sardinian Warbler,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1441034885,Oenanthe oenanthe,Northern Wheatear,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,22/05/2021
OBS1374877955,Phoenicopterus roseus,Greater Flamingo,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1343108470,Serinus serinus,European Serin,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1364856647,Columba palumbus,Common Wood-Pigeon,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1407729835,Tadorna tadorna,Common Shelduck,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1317328719,Turdus merula,Eurasian Blackbird,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1377334990,Streptopelia decaocto,Eurasian Collared-Dove,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1323468991,Carduelis carduelis,European Goldfinch,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1338296889,Nycticorax nycticorax,Black-crowned Night-Heron,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1323263009,Passer domesticus,House Sparrow,10,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1333968117,Thalasseus sandvicensis,Sandwich Tern,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1345466484,Ichthyaetus melanocephalus,Mediterranean Gull,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1396364425,Emberiza calandra,Corn Bunting,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1403701031,Egretta garzetta,Little Egret,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1389963074,Sternula albifrons,Little Tern,14,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1407737448,Sterna hirundo,Common Tern,16,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1333280165,Charadrius hiaticula,Common Ringed Plover,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1342605265,Hirundo rustica,Barn Swallow,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1403738767,Himantopus himantopus,Black-winged Stilt,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1316917816,Linaria cannabina,Eurasian Linnet,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1337450540,Charadrius alexandrinus,Kentish Plover,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1315963574,Arenaria interpres,Ruddy Turnstone,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1400685877,Chloris chloris,European Greenfinch,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1356599003,Curruca melanocephala,Sardinian Warbler,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1435324595,Larus michahellis,Yellow-legged Gull,15,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1361846318,Sturnus unicolor,Spotless Starling,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1369313734,Chroicocephalus genei,Slender-billed Gull,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,23/05/2021
OBS1353686793,Puffinus mauretanicus,Balearic Shearwater,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1437368578,Columba livia,Rock Pigeon,9,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1382974119,Streptopelia decaocto,Eurasian Collared-Dove,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1448825813,Curruca melanocephala,Sardinian Warbler,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1362721629,Larus michahellis,Yellow-legged Gull,5,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1444578233,Hirundo rustica,Barn Swallow,7,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1416855356,Apus pallidus,Pallid Swift,5,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1379663927,Bubulcus ibis,Cattle Egret,10,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1428747025,Ichthyaetus audouinii,Audouin's Gull,4,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1391634304,Passer domesticus,House Sparrow,12,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1440312303,Falco tinnunculus,Eurasian Kestrel,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1427213623,Sterna hirundo,Common Tern,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1402002701,Gulosus aristotelis,European Shag,1,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1427242513,Turdus merula,Eurasian Blackbird,2,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1393522047,Apus apus,Common Swift,5,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1365303383,Delichon urbicum,Common House-Martin,5,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1316999479,Sturnus unicolor,Spotless Starling,4,L4652966,Cabo de Palos,376.360.189,-0.6890166,04/06/2021
OBS1403579480,Apus apus,Common Swift,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,08/06/2021
OBS1327618578,Delichon urbicum,Common House-Martin,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,08/06/2021
OBS1421903439,Gallinula chloropus,Eurasian Moorhen,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,08/06/2021
OBS1436788760,Anas platyrhynchos,Mallard,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,08/06/2021
OBS1335161588,Carduelis carduelis,European Goldfinch,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,08/06/2021
OBS1403478187,Curruca melanocephala,Sardinian Warbler,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,08/06/2021
OBS1391056892,Sturnus unicolor,Spotless Starling,12,L5170186,Rambla del Albujón,377.160.867,-0.8596158,08/06/2021
OBS1322845753,Charadrius dubius,Little Ringed Plover,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,08/06/2021
OBS1326296012,Turdus merula,Eurasian Blackbird,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,08/06/2021
